"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation","troph_level"
"461","Tetrastrum","25","Smooth Transition",0.0259785838425159,0.962334752082825,0.0116868754848838,"Critical Transition",0.0774225369095802,0.106886297464371,0.815691232681274,"Monona","Yearly","EWSNet","ML","phytoplankton"
"462","Uroglena","25","Smooth Transition",0.0197975356131792,0.970579326152802,0.00962325371801853,"Critical Transition",0.0397308170795441,0.050270814448595,0.909998297691345,"Monona","Yearly","EWSNet","ML","phytoplankton"
"463","Woronichinia","25","Smooth Transition",0.0121540296822786,0.967986881732941,0.0198590271174908,"No Transition",0.596973955631256,0.0728021264076233,0.330223888158798,"Monona","Yearly","EWSNet","ML","phytoplankton"
"464","Anabaena","25","Critical Transition",0.0157015174627304,0.466694712638855,0.517603754997253,"Critical Transition",0.031473521143198,0.118988819420338,0.84953773021698,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"465","Aphanizomenon","25","Critical Transition",0.0147393075749278,0.233886927366257,0.751373767852783,"Critical Transition",0.00774114252999425,0.0304035637527704,0.961855292320251,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"466","Aphanocapsa","25","Critical Transition",0.0108039677143097,0.243054404854774,0.746141612529755,"Critical Transition",6.98403746355325e-05,0.107598684728146,0.892331480979919,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"467","Chroococcus","25","Critical Transition",0.0160205587744713,0.318725109100342,0.665254354476929,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"468","Cyanodictyon","25","Smooth Transition",0.00871510617434978,0.854101240634918,0.13718369603157,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"469","Lyngbya","25","Critical Transition",0.0186214223504066,0.245225682854652,0.736152827739716,"Critical Transition",0.0165607333183289,0.0231076702475548,0.960331797599792,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"470","Microcystis","25","Critical Transition",0.0269086733460426,0.2953160405159,0.677775263786316,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"471","Radiocystis","25","Critical Transition",0.0107140187174082,0.278543561697006,0.71074241399765,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"472","Aulacoseira","25","Critical Transition",0.0210303347557783,0.275979906320572,0.702989816665649,"Critical Transition",3.04029652532497e-20,0.119999997317791,0.879999995231628,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"473","Cyclotella","25","Critical Transition",0.00835705548524857,0.442574352025986,0.549068510532379,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"474","Nitzschia","25","Critical Transition",0.00571589730679989,0.260733246803284,0.733550786972046,"Critical Transition",0.0170073974877596,0.0206350740045309,0.962357580661774,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"475","Synedra","25","Critical Transition",0.00918096397072077,0.258785426616669,0.732033550739288,"Critical Transition",0.0397881753742695,0.119998209178448,0.840213596820831,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"476","Chlamydomonas","25","Smooth Transition",0.0204806216061115,0.799361109733582,0.180158317089081,"Critical Transition",2.74488114529459e-13,0.162884280085564,0.837115705013275,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"477","Chlorella","25","Critical Transition",0.0207747872918844,0.198749139904976,0.780476152896881,"Critical Transition",0.00354102556593716,0.159892678260803,0.83656632900238,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"478","Chlorophyte","25","Critical Transition",0.00933646783232689,0.27398744225502,0.716676115989685,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"479","Chodatella","25","Critical Transition",0.00887197256088257,0.441418051719666,0.549710035324097,"Critical Transition",2.11391570914543e-09,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"480","Closterium","25","Critical Transition",0.00618284288793802,0.289425641298294,0.704391479492188,"Critical Transition",6.69104077699600e-11,0.162532523274422,0.83746749162674,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"481","Coelastrum","25","Smooth Transition",0.00707303872331977,0.827472329139709,0.165454730391502,"Critical Transition",1.92703541461677e-23,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"482","Cosmarium","25","Critical Transition",0.0247025322169065,0.320408642292023,0.654888868331909,"Critical Transition",2.57823734014844e-14,0.159999996423721,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"483","Oocystis","25","Critical Transition",0.0242779795080423,0.35816302895546,0.617558896541595,"Critical Transition",3.7887004964432e-06,0.159996211528778,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"484","Pediastrum","25","Critical Transition",0.0193402152508497,0.260073095560074,0.720586717128754,"Critical Transition",3.36444099957589e-06,0.242191791534424,0.757804870605469,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"485","Scenedesmus","25","Smooth Transition",0.0215373523533344,0.755982458591461,0.222480282187462,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"486","Tetraedron","25","Critical Transition",0.0155383180826902,0.253552734851837,0.730908811092377,"Critical Transition",0.016124352812767,0.120005190372467,0.863870441913605,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"487","Tetrastrum","25","Critical Transition",0.0271362438797951,0.271972715854645,0.700890958309174,"Critical Transition",0.0108711337670684,0.14431893825531,0.844809949398041,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"488","Peridinium","25","Smooth Transition",0.0280625373125076,0.678858518600464,0.293078929185867,"Critical Transition",1.08831829948031e-06,0.290561109781265,0.709437787532806,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"489","Cryptomonas","25","Critical Transition",0.0233473256230354,0.258712381124496,0.717940390110016,"Critical Transition",0.0200200844556093,0.139991030097008,0.839988887310028,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"490","Rhodomonas","25","Smooth Transition",0.0137461312115192,0.954079747200012,0.0321740917861462,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kinneret","Monthly","EWSNet","ML","phytoplankton"
"491","Acanthoceras","25","Critical Transition",0.0334333628416061,0.271821677684784,0.694744944572449,"Critical Transition",0.0183880235999823,0.236334890127182,0.745277106761932,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"492","Actinastrum","25","Critical Transition",0.0105850743129849,0.488106995820999,0.501307964324951,"Critical Transition",0.0399917624890804,0.323857665061951,0.636150598526001,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"493","Actinocyclus","25","Critical Transition",0.00527844717726111,0.459086179733276,0.535635411739349,"Critical Transition",0,0.119999997317791,0.879999995231628,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"494","Anabaenopsis","25","Critical Transition",0.0200522989034653,0.252310544252396,0.727637112140656,"Critical Transition",8.97718704928607e-12,0.160975277423859,0.839024722576141,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"495","Ankistrodesmus","25","Critical Transition",0.0156673211604357,0.284699857234955,0.699632883071899,"Smooth Transition",0.00246368302032351,0.862890183925629,0.134646192193031,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"496","Ankyra","25","Critical Transition",0.0113793471828103,0.342110753059387,0.646509945392609,"Critical Transition",0.0134792579337955,0.268328011035919,0.71819269657135,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"497","Aphanizomenon","25","Critical Transition",0.0172230377793312,0.417219251394272,0.565557718276978,"Critical Transition",3.70113702956587e-05,0.119105413556099,0.880857527256012,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"498","Aphanocapsa","25","Critical Transition",0.0110256131738424,0.302770376205444,0.686204075813293,"Critical Transition",0.0399999991059303,0.119998686015606,0.840001285076141,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"499","Aphanothece","25","Critical Transition",0.0169795714318752,0.416115880012512,0.566904604434967,"Critical Transition",0.00463412003591657,0.164256244897842,0.831109702587128,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"500","Arthrospira","25","Critical Transition",0.0214228872209787,0.270420372486115,0.708156764507294,"Critical Transition",0.0119342934340239,0.0569988004863262,0.931066989898682,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"501","Astasia","25","Critical Transition",0.0238197520375252,0.195453092455864,0.78072714805603,"Critical Transition",0.0112141128629446,0.0481213703751564,0.940664529800415,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"502","Aulacoseira","25","Critical Transition",0.0139033319428563,0.320276826620102,0.665819764137268,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"503","Carteria","25","Critical Transition",0.0161512307822704,0.424855381250381,0.558993339538574,"Smooth Transition",2.31010981224244e-05,0.506661534309387,0.49331533908844,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"504","Chlamydomonas","25","Critical Transition",0.0225579142570496,0.285686582326889,0.691755533218384,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"505","Chlorella","25","Critical Transition",0.0278184097260237,0.210867494344711,0.76131409406662,"Critical Transition",0.000189690370461904,0.15608848631382,0.843721866607666,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"506","Chlorolobion","25","Critical Transition",0.00457634730264544,0.353481978178024,0.641941785812378,"Smooth Transition",0.0130581511184573,0.945701420307159,0.0412404723465443,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"507","Chromulina","25","Critical Transition",0.0142699917778373,0.274821639060974,0.710908353328705,"Smooth Transition",0.0399141162633896,0.574157536029816,0.385928392410278,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"508","Chroococcus","25","Critical Transition",0.0226911548525095,0.336450964212418,0.640857875347137,"Critical Transition",0.0399999991059303,0.120000034570694,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"509","Chrysochromulina","25","Critical Transition",0.0115115782245994,0.238394007086754,0.750094473361969,"Critical Transition",0.0020322035998106,0.409111261367798,0.588856518268585,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"510","Closteriopsis","25","Critical Transition",0.00913824886083603,0.329649478197098,0.66121232509613,"Critical Transition",0.0394551642239094,0.111675053834915,0.848869860172272,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"511","Closterium","25","Critical Transition",0.0259530916810036,0.251136213541031,0.722910702228546,"Critical Transition",8.37332070346974e-09,0.159999996423721,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"512","Coelastrum","25","Critical Transition",0.0184177570044994,0.246280252933502,0.735302031040192,"Critical Transition",0.0395412482321262,0.120458915829659,0.839999854564667,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"513","Coenochloris","25","Critical Transition",0.018787732347846,0.226611211895943,0.754601061344147,"Critical Transition",0.0088428407907486,0.323449969291687,0.667707204818726,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"514","Coenocystis","25","Critical Transition",0.006806755438447,0.237975895404816,0.755217373371124,"Smooth Transition",0.0212317053228617,0.912533342838287,0.0662349611520767,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"515","Coronastrum","25","Critical Transition",0.0130371721461415,0.375997930765152,0.610965013504028,"Critical Transition",0.00970366504043341,0.346345901489258,0.643950521945953,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"516","Cosmarium","25","Critical Transition",0.0197117403149605,0.404154062271118,0.576134204864502,"Smooth Transition",0.000956216652411968,0.7261603474617,0.272883474826813,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"517","Crucigenia","25","Critical Transition",0.0267861373722553,0.38248535990715,0.590728521347046,"Critical Transition",0.0359495878219604,0.473950803279877,0.490099608898163,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"518","Crucigeniella","25","Critical Transition",0.00832038745284081,0.387596905231476,0.604082763195038,"Critical Transition",0.0067280544899404,0.260502874851227,0.732769012451172,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"519","Cuspidothrix","25","Critical Transition",0.00842949934303761,0.320993810892105,0.670576691627502,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"520","Cylindrospermopsis","25","Critical Transition",0.00267165806144476,0.284331500530243,0.712996900081635,"Critical Transition",0.00812840461730957,0.118057288229465,0.873814225196838,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"521","Dichotomococcus","25","Critical Transition",0.00825971085578203,0.19618809223175,0.7955521941185,"Critical Transition",0.030459426343441,0.0217279382050037,0.947812557220459,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"522","Dictyosphaerium","25","Critical Transition",0.0112865958362818,0.438317954540253,0.550395369529724,"Critical Transition",9.44648925964503e-40,0.159999996423721,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"523","Didymocystis","25","Critical Transition",0.0161653961986303,0.435559034347534,0.548275470733643,"Smooth Transition",0.00709175132215023,0.817201554775238,0.175706848502159,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"524","Didymogenes","25","Critical Transition",0.0213243458420038,0.204363465309143,0.774312198162079,"Critical Transition",0.0111570907756686,0.0586551763117313,0.930187821388245,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"525","Dolichospermum","25","Smooth Transition",0.0225468296557665,0.645729780197144,0.331723362207413,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"526","Elakatothrix","25","Smooth Transition",0.0195131376385689,0.584916591644287,0.39557021856308,"Smooth Transition",0.0320148877799511,0.583725988864899,0.384259134531021,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"527","Euastrum","25","Critical Transition",0.00983165111392736,0.123986795544624,0.866181552410126,"Critical Transition",0.0121535742655396,0.046995148062706,0.940851271152496,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"528","Euglena","25","Critical Transition",0.00773516297340393,0.328624218702316,0.66364061832428,"Critical Transition",4.79994123452343e-05,0.146914631128311,0.853037416934967,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"529","Fragilaria","25","Critical Transition",0.00874454155564308,0.292211085557938,0.699044346809387,"Smooth Transition",3.33967875576491e-07,0.535858154296875,0.464141458272934,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"530","Ulnaria","25","Smooth Transition",0.00480574928224087,0.53184974193573,0.463344544172287,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"531","Franceia","25","Critical Transition",0.0189879853278399,0.262417405843735,0.718594670295715,"Critical Transition",0.0135127790272236,0.0765620917081833,0.909925103187561,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"532","Glenodinium","25","Critical Transition",0.0210693962872028,0.370549738407135,0.608380913734436,"Critical Transition",1.21148193699128e-08,0.160092577338219,0.83990740776062,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"533","Gloeocystis","25","Critical Transition",0.0244065336883068,0.367134273052216,0.608459174633026,"Critical Transition",0.00881335977464914,0.111173994839191,0.880012691020966,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"534","Gloeothece","25","Critical Transition",0.0179352015256882,0.237178981304169,0.744885683059692,"Critical Transition",0.00979867856949568,0.14066356420517,0.849537789821625,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"535","Golenkinia","25","Critical Transition",0.0104687949642539,0.45952370762825,0.530007481575012,"Critical Transition",0.000562619650736451,0.267138928174973,0.73229843378067,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"536","Golenkiniopsis","25","Critical Transition",0.00647483626380563,0.235491216182709,0.758033812046051,"Critical Transition",2.37614904108341e-06,0.130340218544006,0.869657516479492,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"537","Gymnodinium","25","Critical Transition",0.0145798483863473,0.327430993318558,0.657989203929901,"Critical Transition",0.000200662281713448,0.154750406742096,0.84504896402359,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"538","Keratococcus","25","Critical Transition",0.028098352253437,0.403009712696075,0.568891942501068,"Critical Transition",0.0147427832707763,0.0625982061028481,0.922658979892731,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"539","Kirchneriella","25","Critical Transition",0.00913983304053545,0.44875767827034,0.542102515697479,"Critical Transition",0.037937618792057,0.389070004224777,0.572992324829102,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"540","Komarekia","25","Critical Transition",0.00739148817956448,0.0873440653085709,0.905264437198639,"Critical Transition",0.0221473574638367,0.0179252568632364,0.959927439689636,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"541","Lagerheimia","25","Smooth Transition",0.014733406715095,0.588898837566376,0.396367788314819,"Critical Transition",0.000520812522154301,0.492617636919022,0.506861567497253,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"542","Mallomonas","25","Critical Transition",0.00599755579605699,0.23700824379921,0.756994187831879,"Critical Transition",0.01126638520509,0.0231325048953295,0.965601146221161,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"543","Merismopedia","25","Critical Transition",0.0219819527119398,0.143234193325043,0.834784030914307,"Critical Transition",1.94175891010673e-06,0.160014152526855,0.839983820915222,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"544","Micractinium","25","Critical Transition",0.0211430564522743,0.240195736289024,0.738661170005798,"Critical Transition",0.0399978123605251,0.374043345451355,0.58595883846283,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"545","Microcystis","25","Critical Transition",0.00614624191075563,0.40455624461174,0.589297533035278,"Critical Transition",0,0.119999997317791,0.879999995231628,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"546","Monoraphidium","25","Critical Transition",0.0220752377063036,0.39497897028923,0.582945823669434,"Critical Transition",0.00133890111465007,0.16761739552021,0.831043720245361,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"547","Mougeotia","25","Critical Transition",0.010199211537838,0.249438375234604,0.740362465381622,"Critical Transition",4.61164597543478e-20,0.119999997317791,0.879999995231628,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"548","Navicula","25","Critical Transition",0.0152582135051489,0.437282681465149,0.547459125518799,"Critical Transition",0.0115112867206335,0.0996988117694855,0.88878983259201,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"549","Nephrochloris","25","Critical Transition",0.0127555355429649,0.220136240124702,0.767108142375946,"Critical Transition",0.00137795577757061,0.118835255503654,0.879786670207977,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"550","Nephroselmis","25","Critical Transition",0.0154887922108173,0.211999267339706,0.772511959075928,"Smooth Transition",0.00166140776127577,0.878942728042603,0.119395904242992,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"551","Nitzschia","25","Critical Transition",0.0190098639577627,0.46443173289299,0.516558408737183,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"552","Ochromonas","25","Critical Transition",0.00711152423173189,0.252766579389572,0.740121901035309,"Critical Transition",0,0.159999996423721,0.839999973773956,"Kasumigaura","Monthly","EWSNet","ML","phytoplankton"
"553","Microcystis","25","Critical Transition",0.0164792463183403,0.389357209205627,0.594163537025452,"Critical Transition",1.28487739155048e-31,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"554","Aphanizomenon","25","Critical Transition",0.01272177323699,0.242796421051025,0.74448174238205,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"555","Planktothrix","25","Smooth Transition",0.00709383841603994,0.975352883338928,0.0175532680004835,"Critical Transition",0,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"556","Dinobryon","25","Smooth Transition",0.0137961776927114,0.749190986156464,0.23701286315918,"Critical Transition",0,0.159999996423721,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"557","Stephanodiscus","25","Critical Transition",0.020479429513216,0.371051639318466,0.608468949794769,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"558","Amphora","25","Smooth Transition",0.00325054698623717,0.779904842376709,0.21684467792511,"Critical Transition",0.0409796014428139,0.0219304226338863,0.93708997964859,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"559","Asterionella","25","Smooth Transition",0.0151608996093273,0.682705461978912,0.302133589982986,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"560","Cocconeis","25","Smooth Transition",0.0179575365036726,0.837522685527802,0.144519656896591,"Critical Transition",0.0321814604103565,0.0314002372324467,0.936418294906616,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"561","Cymbella","25","Critical Transition",0.00300899869762361,0.451597660779953,0.545393288135529,"Critical Transition",0.0178038533776999,0.052521675825119,0.929674386978149,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"562","Fragilaria","25","Smooth Transition",0.0174630656838417,0.673040628433228,0.309496402740479,"Critical Transition",0,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"563","Nitzschia","25","Critical Transition",0.00820404570549726,0.249824404716492,0.741971492767334,"Critical Transition",0.021806575357914,0.216138899326324,0.762054443359375,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"564","Ulnaria","25","Critical Transition",0.0133355315774679,0.274618625640869,0.712045729160309,"Critical Transition",8.61156229033031e-17,0.120002821087837,0.879997193813324,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"565","Tabellaria","25","Smooth Transition",0.00961707904934883,0.601613104343414,0.388769835233688,"Critical Transition",5.21417110876943e-12,0.159999996423721,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"566","Diatoma","25","Critical Transition",0.011880817823112,0.462292075157166,0.525827169418335,"Critical Transition",0.0273314937949181,0.311554372310638,0.66111421585083,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"567","Gymnodinium","25","Critical Transition",0.012130212970078,0.39550644159317,0.59236341714859,"Critical Transition",0.0399999991059303,0.123291552066803,0.836708545684814,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"568","Peridinium","25","Critical Transition",0.0204364135861397,0.221689268946648,0.757874310016632,"Critical Transition",9.21341559530144e-16,0.181896552443504,0.818103492259979,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"569","Cryptomonas","25","Critical Transition",0.0299036912620068,0.275235950946808,0.694860279560089,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"570","Rhodomonas","25","Smooth Transition",0.014655414968729,0.743990838527679,0.241353705525398,"Critical Transition",0,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"571","Phacotus","25","Critical Transition",0.0182492509484291,0.467688947916031,0.514061748981476,"Critical Transition",0.0399640686810017,0.119999997317791,0.840035915374756,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"572","Ankistrodesmus","25","Smooth Transition",0.0110192680731416,0.591902077198029,0.397078663110733,"Critical Transition",0.014516169205308,0.051791463047266,0.933692395687103,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"573","Ankyra","25","Smooth Transition",0.00878897868096828,0.545075654983521,0.446135342121124,"Critical Transition",3.28633731485658e-31,0.1201361566782,0.879863917827606,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"574","Dictyosphaerium","25","Critical Transition",0.00799660757184029,0.28876405954361,0.703239440917969,"Critical Transition",6.25975347471057e-15,0.120467767119408,0.879532217979431,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"575","Pediastrum","25","Critical Transition",0.0035572168417275,0.277795553207397,0.718647181987762,"Smooth Transition",1.31689093905152e-05,0.502212285995483,0.497774481773376,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"576","Scenedesmus","25","Critical Transition",0.0116595439612865,0.250857591629028,0.737482845783234,"Critical Transition",0.00656769517809153,0.340668141841888,0.652764201164246,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"577","Tetraedron","25","Critical Transition",0.0123412478715181,0.443920493125916,0.543738305568695,"Critical Transition",0.0139768235385418,0.242496237158775,0.743526935577393,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"578","Oocystis","25","Critical Transition",0.00293876463547349,0.283382773399353,0.713678598403931,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"579","Elakatothrix","25","Critical Transition",0.011050920933485,0.232255592942238,0.756693482398987,"Critical Transition",2.95560714791421e-10,0.159999996423721,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"580","Ulothrix","25","Critical Transition",0.0209638960659504,0.265202611684799,0.713833451271057,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"581","Closterium","25","Critical Transition",0.0104328487068415,0.396267592906952,0.593299567699432,"Critical Transition",0.00572857912629843,0.352570563554764,0.641700804233551,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"582","Staurastrum","25","Smooth Transition",0.0141512546688318,0.526185870170593,0.459662854671478,"Critical Transition",0.0189290456473827,0.171229958534241,0.809840977191925,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"583","Mougeotia","25","Critical Transition",0.0120976604521275,0.333023339509964,0.654878973960876,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"584","Planktolyngbya","25","Critical Transition",0.00990573130548,0.272902995347977,0.717191338539124,"Critical Transition",1.49202779830776e-28,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"585","Coelastrum","25","Critical Transition",0.00689697498455644,0.225904285907745,0.767198622226715,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"586","Cyclotella","25","Smooth Transition",0.0132023505866528,0.535249352455139,0.451548308134079,"Critical Transition",0.0399999991059303,0.120000056922436,0.839999914169312,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"587","Aulacoseira","25","Critical Transition",0.0130910575389862,0.305932909250259,0.680976092815399,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
"588","Fragilariforma","25","Critical Transition",0.0159653406590223,0.382320940494537,0.60171365737915,"Smooth Transition",0.00505287339910865,0.853176891803741,0.141770228743553,"Lower Zurich","Monthly","EWSNet","ML","phytoplankton"
