"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation"
"137","Tetraedron","25","Smooth Transition",0.196644380688667,0.789516150951385,0.0138395316898823,"Critical Transition",1.23659069867046e-27,9.73428976314139e-11,1,"Kasumigaura","Yearly","EWSNet","ML"
"138","Tetraselmis","25","Smooth Transition",0.0351393893361092,0.945925116539001,0.0189355593174696,"Critical Transition",0.0277888588607311,0.117376126348972,0.854834973812103,"Kasumigaura","Yearly","EWSNet","ML"
"139","Tetrastrum","25","Smooth Transition",0.0138357589021325,0.982124805450439,0.00403952691704035,"Critical Transition",2.86973833585336e-10,0.120077483355999,0.879922568798065,"Kasumigaura","Yearly","EWSNet","ML"
"140","Thalassiosira","25","Smooth Transition",0.439723044633865,0.552328169345856,0.00794877670705318,"Critical Transition",1.13846363092307e-05,0.113847933709621,0.886140644550323,"Kasumigaura","Yearly","EWSNet","ML"
"141","Thalassiosiraceae","25","Smooth Transition",0.137825563549995,0.843229115009308,0.0189452674239874,"Critical Transition",0,0.119999997317791,0.879999995231628,"Kasumigaura","Yearly","EWSNet","ML"
"142","Trachelomonas","25","Smooth Transition",0.0182230621576309,0.977921962738037,0.00385512225329876,"Critical Transition",0.0394939780235291,0.0362111777067184,0.924294888973236,"Kasumigaura","Yearly","EWSNet","ML"
"143","Treubaria","25","Smooth Transition",0.0211588256061077,0.963577449321747,0.0152637278661132,"Critical Transition",0.000614333781413734,0.155318379402161,0.844067335128784,"Kasumigaura","Yearly","EWSNet","ML"
"144","Urosolenia","25","Smooth Transition",0.012910382822156,0.972494661808014,0.0145948883146048,"Critical Transition",5.43191793628273e-13,0.0796085372567177,0.920391440391541,"Kasumigaura","Yearly","EWSNet","ML"
"145","Westella","25","Smooth Transition",0.0223235469311476,0.968686044216156,0.00899048522114754,"Critical Transition",0.0399987883865833,0.0805723443627357,0.879428863525391,"Kasumigaura","Yearly","EWSNet","ML"
"146","Alona","25","Smooth Transition",0.00883272849023342,0.966483175754547,0.024684201925993,"Critical Transition",0.0844997465610504,0.0310430955141783,0.884457230567932,"Kasumigaura","Yearly","EWSNet","ML"
"147","Anuraeopsis","25","Smooth Transition",0.0129022970795631,0.968132615089417,0.0189651362597942,"Critical Transition",0.0841814577579498,0.0310116745531559,0.88480681180954,"Kasumigaura","Yearly","EWSNet","ML"
"148","Asplanchna","25","Smooth Transition",0.0185634307563305,0.970658898353577,0.0107775814831257,"Critical Transition",0.084790512919426,0.0310113783925772,0.884198009967804,"Kasumigaura","Yearly","EWSNet","ML"
"149","Bosmina","25","Smooth Transition",0.105518825352192,0.888622105121613,0.00585906207561493,"Critical Transition",0.0888810604810715,0.0308924689888954,0.880226492881775,"Kasumigaura","Yearly","EWSNet","ML"
"150","Brachionus","25","Smooth Transition",0.0483570955693722,0.93820458650589,0.0134383058175445,"Critical Transition",0.0824550464749336,0.0315565057098866,0.885988533496857,"Kasumigaura","Yearly","EWSNet","ML"
"151","Calanoida","25","Smooth Transition",0.0140457674860954,0.982531428337097,0.00342285959050059,"Critical Transition",0.0842031836509705,0.0310017727315426,0.884795010089874,"Kasumigaura","Yearly","EWSNet","ML"
"152","Ceriodaphnia","25","Smooth Transition",0.151912957429886,0.843549370765686,0.00453771464526653,"Critical Transition",0.0851257815957069,0.0310440119355917,0.883830189704895,"Kasumigaura","Yearly","EWSNet","ML"
"153","Chydorus","25","Smooth Transition",0.253628820180893,0.738037347793579,0.00833393726497889,"Critical Transition",0.0859855934977531,0.0310070402920246,0.88300758600235,"Kasumigaura","Yearly","EWSNet","ML"
"154","Conochiloides","25","Smooth Transition",0.0967043712735176,0.896051108837128,0.00724451197311282,"Critical Transition",0.0844919607043266,0.031139025464654,0.884369075298309,"Kasumigaura","Yearly","EWSNet","ML"
"155","Conochilus","25","Smooth Transition",0.0790875405073166,0.90870875120163,0.0122037949040532,"Critical Transition",0.0839985013008118,0.0309532806277275,0.88504821062088,"Kasumigaura","Yearly","EWSNet","ML"
"156","Cyclopoida","25","Smooth Transition",0.0264611765742302,0.967603325843811,0.00593555625528097,"Critical Transition",0.084358349442482,0.0309890322387218,0.884652733802795,"Kasumigaura","Yearly","EWSNet","ML"
"157","Cyclops","25","Smooth Transition",0.168708264827728,0.81939971446991,0.0118920849636197,"Critical Transition",0.0847145467996597,0.0310541912913322,0.884231328964233,"Kasumigaura","Yearly","EWSNet","ML"
"158","Daphnia","25","Smooth Transition",0.00799407809972763,0.963268995285034,0.0287370029836893,"Critical Transition",0.0840130150318146,0.0310451742261648,0.884941816329956,"Kasumigaura","Yearly","EWSNet","ML"
"159","Diaphanosoma","25","Smooth Transition",0.0263526011258364,0.955231487751007,0.018415879458189,"Critical Transition",0.0849693417549133,0.031123211607337,0.883907556533813,"Kasumigaura","Yearly","EWSNet","ML"
"160","Eodiaptomus","25","Smooth Transition",0.00677256705239415,0.985497534275055,0.0077298991382122,"Critical Transition",0.083874486386776,0.0310214497148991,0.885104060173035,"Kasumigaura","Yearly","EWSNet","ML"
"161","Euchlanis","25","Smooth Transition",0.049398522824049,0.918599188327789,0.0320022404193878,"Critical Transition",0.0845065712928772,0.0310314241796732,0.884462058544159,"Kasumigaura","Yearly","EWSNet","ML"
"162","Filinia","25","Smooth Transition",0.00415720650926232,0.992086052894592,0.00375687843188643,"Critical Transition",0.0871957987546921,0.0312883146107197,0.881515979766846,"Kasumigaura","Yearly","EWSNet","ML"
"163","Hexarthra","25","Smooth Transition",0.0197681672871113,0.965531527996063,0.0147002590820193,"Critical Transition",0.0860792100429535,0.0310996435582638,0.882821142673492,"Kasumigaura","Yearly","EWSNet","ML"
"164","Keratella","25","Smooth Transition",0.0131427608430386,0.959368884563446,0.0274884384125471,"Critical Transition",0.0763366296887398,0.031310074031353,0.892353296279907,"Kasumigaura","Yearly","EWSNet","ML"
"165","Lophocharis","25","Smooth Transition",0.0166543368250132,0.968952238559723,0.0143932364881039,"Critical Transition",0.0845817103981972,0.0310653001070023,0.884352922439575,"Kasumigaura","Yearly","EWSNet","ML"
"166","Mesocyclops","25","Smooth Transition",0.136115446686745,0.859305202960968,0.00457937037572265,"Critical Transition",0.0841835290193558,0.0310081653296947,0.88480818271637,"Kasumigaura","Yearly","EWSNet","ML"
"167","Moina","25","Smooth Transition",0.00853217486292124,0.982363879680634,0.00910399481654167,"Critical Transition",0.0848098918795586,0.0309370942413807,0.884253084659576,"Kasumigaura","Yearly","EWSNet","ML"
"168","Pleuroxus","25","Smooth Transition",0.0235356837511063,0.972851693630219,0.00361259933561087,"Critical Transition",0.0844518914818764,0.0310290437191725,0.884519100189209,"Kasumigaura","Yearly","EWSNet","ML"
"169","Polyarthra","25","Smooth Transition",0.0592148937284946,0.919766187667847,0.0210188645869493,"Critical Transition",0.0878419801592827,0.0319315791130066,0.880226492881775,"Kasumigaura","Yearly","EWSNet","ML"
"170","Pompholyx","25","Smooth Transition",0.108301267027855,0.881506145000458,0.0101925954222679,"Critical Transition",0.0843081697821617,0.0310707334429026,0.884621143341064,"Kasumigaura","Yearly","EWSNet","ML"
"171","Pseudodiaptomus","25","Smooth Transition",0.063163548707962,0.928297281265259,0.00853914394974709,"Critical Transition",0.0830851346254349,0.0310625713318586,0.885852336883545,"Kasumigaura","Yearly","EWSNet","ML"
"172","Synchaeta","25","Smooth Transition",0.0031933500431478,0.975199580192566,0.0216071233153343,"Critical Transition",0.0878703519701958,0.0316006578505039,0.880529046058655,"Kasumigaura","Yearly","EWSNet","ML"
"173","Thermocyclops","25","Smooth Transition",0.0113042425364256,0.9868044257164,0.00189137668348849,"Critical Transition",0.0844532549381256,0.0310270339250565,0.884519577026367,"Kasumigaura","Yearly","EWSNet","ML"
"174","Microcystis","25","Smooth Transition",0.0138736665248871,0.982705235481262,0.00342111918143928,"Critical Transition",5.86544312062122e-15,0.0400008857250214,0.959999084472656,"Lower Zurich","Yearly","EWSNet","ML"
"175","Aphanizomenon","25","No Transition",0.618848860263824,0.366400897502899,0.0147501705214381,"Critical Transition",0.0399999991059303,0,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML"
"176","Planktothrix","25","Smooth Transition",0.0220131538808346,0.955999910831451,0.0219868738204241,"Critical Transition",0,0.0399999991059303,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML"
"177","Dinobryon","25","Smooth Transition",0.0159611701965332,0.976800858974457,0.00723799504339695,"Critical Transition",0.0399999991059303,0.0399999991059303,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML"
"178","Stephanodiscus","25","Smooth Transition",0.0111788166686893,0.962995171546936,0.0258261729031801,"Critical Transition",0,0.0399999991059303,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML"
"179","Amphora","25","Smooth Transition",0.019062640145421,0.964532554149628,0.0164047852158546,"Critical Transition",0.0856222063302994,0.0335327163338661,0.880845129489899,"Lower Zurich","Yearly","EWSNet","ML"
"180","Asterionella","25","Smooth Transition",0.00405190559104085,0.977803707122803,0.0181444436311722,"Critical Transition",0.0399999991059303,0.0799999982118607,0.879999995231628,"Lower Zurich","Yearly","EWSNet","ML"
"181","Cocconeis","25","Smooth Transition",0.020412927493453,0.966557264328003,0.0130297997966409,"Critical Transition",0.0742299482226372,0.036438524723053,0.889331459999084,"Lower Zurich","Yearly","EWSNet","ML"
"182","Cymbella","25","Smooth Transition",0.00786354765295982,0.979276597499847,0.0128598371520638,"Critical Transition",0.0396096222102642,0.0366474278271198,0.923742890357971,"Lower Zurich","Yearly","EWSNet","ML"
"183","Fragilaria","25","Smooth Transition",0.00675991550087929,0.983216047286987,0.0100240530446172,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Lower Zurich","Yearly","EWSNet","ML"
"184","Nitzschia","25","Smooth Transition",0.0225056633353233,0.967025578022003,0.0104688322171569,"Critical Transition",0.00291238049976528,0.0726011246442795,0.924486517906189,"Lower Zurich","Yearly","EWSNet","ML"
"185","Ulnaria","25","Smooth Transition",0.014703780412674,0.972587108612061,0.0127091100439429,"Critical Transition",0.0399999991059303,3.47676141245756e-05,0.959965229034424,"Lower Zurich","Yearly","EWSNet","ML"
"186","Tabellaria","25","Smooth Transition",0.0289704445749521,0.962258100509644,0.00877156388014555,"Critical Transition",1.90370344702674e-18,0.0400009974837303,0.959999024868011,"Lower Zurich","Yearly","EWSNet","ML"
"187","Diatoma","25","Smooth Transition",0.15955314040184,0.831940829753876,0.00850593112409115,"Critical Transition",0.0223206970840693,0.138668075203896,0.839011132717133,"Lower Zurich","Yearly","EWSNet","ML"
"188","Gymnodinium","25","Smooth Transition",0.0145636294037104,0.967928111553192,0.0175083391368389,"Critical Transition",0.0399963855743408,0.104690179228783,0.855313420295715,"Lower Zurich","Yearly","EWSNet","ML"
"189","Peridinium","25","Smooth Transition",0.00857151951640844,0.978691875934601,0.0127366734668612,"Critical Transition",0.00430210726335645,0.112404480576515,0.883293390274048,"Lower Zurich","Yearly","EWSNet","ML"
"190","Cryptomonas","25","Smooth Transition",0.00994874257594347,0.983127355575562,0.00692390464246273,"Critical Transition",0.0399999991059303,0.0400122627615929,0.919987738132477,"Lower Zurich","Yearly","EWSNet","ML"
"191","Rhodomonas","25","Smooth Transition",0.0264564696699381,0.964722812175751,0.00882081408053637,"Critical Transition",0.0399999991059303,2.55201587294051e-27,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML"
"192","Phacotus","25","Smooth Transition",0.0602143704891205,0.930164575576782,0.00962114240974188,"Critical Transition",1.29973201978828e-07,0.0552898459136486,0.94471001625061,"Lower Zurich","Yearly","EWSNet","ML"
"193","Ankistrodesmus","25","Smooth Transition",0.159310817718506,0.834530711174011,0.00615844782441854,"Critical Transition",0.0124165201559663,0.0593186505138874,0.928264677524567,"Lower Zurich","Yearly","EWSNet","ML"
"194","Ankyra","25","Smooth Transition",0.00851933099329472,0.962781846523285,0.0286989714950323,"Critical Transition",0.0399999991059303,0.0406231060624123,0.919376909732819,"Lower Zurich","Yearly","EWSNet","ML"
"195","Dictyosphaerium","25","Smooth Transition",0.416248559951782,0.569877862930298,0.0138736199587584,"Critical Transition",0.0399935953319073,0.0855096727609634,0.874496757984161,"Lower Zurich","Yearly","EWSNet","ML"
"196","Pediastrum","25","Smooth Transition",0.0882903560996056,0.86285263299942,0.0488570034503937,"Critical Transition",0.00561644323170185,0.149044692516327,0.845338881015778,"Lower Zurich","Yearly","EWSNet","ML"
"197","Scenedesmus","25","Smooth Transition",0.241771340370178,0.74022650718689,0.0180021021515131,"Critical Transition",0.0375998951494694,0.134185403585434,0.828214704990387,"Lower Zurich","Yearly","EWSNet","ML"
"198","Tetraedron","25","Smooth Transition",0.0366418659687042,0.934450924396515,0.0289072282612324,"Critical Transition",0.0080538485199213,0.145012632012367,0.846933662891388,"Lower Zurich","Yearly","EWSNet","ML"
"199","Oocystis","25","Smooth Transition",0.184000074863434,0.797456681728363,0.018543291836977,"Critical Transition",5.4169096742933e-23,0.0799985006451607,0.92000150680542,"Lower Zurich","Yearly","EWSNet","ML"
"200","Elakatothrix","25","Smooth Transition",0.0106811849400401,0.975229322910309,0.0140894437208772,"Critical Transition",3.04525755723262e-08,0.11772508919239,0.882274866104126,"Lower Zurich","Yearly","EWSNet","ML"
"201","Ulothrix","25","Smooth Transition",0.206560969352722,0.779450237751007,0.0139887128025293,"Critical Transition",4.11281347401858e-17,0.0399999991059303,0.959999978542328,"Lower Zurich","Yearly","EWSNet","ML"
"202","Closterium","25","Smooth Transition",0.0100246695801616,0.973527371883392,0.0164480600506067,"Critical Transition",2.54575724056849e-07,0.106531545519829,0.893468141555786,"Lower Zurich","Yearly","EWSNet","ML"
"203","Staurastrum","25","Smooth Transition",0.0453072488307953,0.943497896194458,0.0111948419362307,"Critical Transition",0.0163546092808247,0.106271475553513,0.877373874187469,"Lower Zurich","Yearly","EWSNet","ML"
"204","Mougeotia","25","Smooth Transition",0.229058742523193,0.733863234519958,0.0370781645178795,"Critical Transition",2.81036065530316e-08,0.0398301668465137,0.960169851779938,"Lower Zurich","Yearly","EWSNet","ML"
"205","Planktolyngbya","25","Smooth Transition",0.00391272502020001,0.956289350986481,0.0397977791726589,"Critical Transition",2.09183532717816e-08,0.075984463095665,0.924015522003174,"Lower Zurich","Yearly","EWSNet","ML"
"206","Coelastrum","25","Smooth Transition",0.379213988780975,0.60564661026001,0.0151394875720143,"Critical Transition",2.35427761887596e-17,0.00109218712896109,0.998907864093781,"Lower Zurich","Yearly","EWSNet","ML"
"207","Cyclotella","25","Smooth Transition",0.0187573675066233,0.959772348403931,0.0214702468365431,"Critical Transition",0.000770580256357789,0.0573505274951458,0.941878914833069,"Lower Zurich","Yearly","EWSNet","ML"
"208","Aulacoseira","25","Smooth Transition",0.20119209587574,0.786555111408234,0.0122527293860912,"Critical Transition",0,0,1,"Lower Zurich","Yearly","EWSNet","ML"
"209","Fragilariforma","25","Smooth Transition",0.0220432952046394,0.967073142528534,0.0108836255967617,"Critical Transition",0.0122687900438905,0.286180526018143,0.701550722122192,"Lower Zurich","Yearly","EWSNet","ML"
"210","Gomphonema","25","Smooth Transition",0.00738990493118763,0.984655737876892,0.00795415975153446,"Critical Transition",0.00128319975920022,0.10661718994379,0.892099440097809,"Lower Zurich","Yearly","EWSNet","ML"
"211","Cosmarium","25","Smooth Transition",0.0429211892187595,0.933334589004517,0.0237441882491112,"Critical Transition",0.0369479097425938,0.0388215333223343,0.924230396747589,"Lower Zurich","Yearly","EWSNet","ML"
"212","Oscillatoria","25","Smooth Transition",0.030240885913372,0.962228953838348,0.00753017608076334,"Critical Transition",0.0399999991059303,0.0791049376130104,0.88089507818222,"Lower Zurich","Yearly","EWSNet","ML"
