"","time","metric.code","metric.score","rolling.mean","rolling.sd","threshold.crossed","str","lake","res","method","computation"
"11005",1995,"maxAR",-0.460108679091832,-0.333664451218465,0.748879339050769,0,-0.168844593888302,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11006",1995.08333333333,"maxAR",-0.459727678418282,-0.335301635987294,0.744074888197809,0,-0.167222472367472,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11007",1995.16666666667,"maxAR",-0.457848967533243,-0.336872755622498,0.739357659919538,0,-0.163623396995589,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11008",1995.25,"maxAR",-0.454398150842867,-0.338360418853136,0.734721891175045,0,-0.157934224341881,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11009",1995.33333333333,"maxAR",-0.450995199025457,-0.33976835360529,0.730165544661769,0,-0.152330997036693,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11010",1995.41666666667,"maxAR",-0.447598422588581,-0.341099589024837,0.725686570280655,0,-0.146755965902134,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11011",1995.5,"maxAR",-0.444284762179635,-0.342357944795017,0.721283126197848,0,-0.141313187127934,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11012",1995.58333333333,"maxAR",-0.439520726827155,-0.343528580723115,0.716950895205299,0,-0.133889429172904,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11013",1995.66666666667,"maxAR",-0.436364585416471,-0.344633771255179,0.712690811358907,0,-0.128710532953815,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11014",1995.75,"maxAR",-0.435287374270391,-0.345700284231829,0.708504136644134,0,-0.126445401522842,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11015",1995.83333333333,"maxAR",-0.43224467262128,-0.34670661432938,0.704385958847715,0,-0.121436347811118,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11016",1995.91666666667,"maxAR",-0.430545371481013,-0.347670278204687,0.700336400576855,0,-0.118336121338351,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11017",1996,"maxAR",-0.427933674705481,-0.348582362255832,0.696352412493395,0,-0.113952807552601,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11018",1996.08333333333,"maxAR",-0.425138000470089,-0.349442537966104,0.692432112540228,0,-0.109318243814965,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11019",1996.16666666667,"maxAR",-0.422395670421389,-0.350253128326719,0.688573997120204,0,-0.10477093587093,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11020",1996.25,"maxAR",-0.4195503669667,-0.351014636443642,0.684776432642815,0,-0.100084826603264,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11021",1996.33333333333,"maxAR",-0.417105204054114,-0.351733012178538,0.681038388878924,0,-0.095988997012616,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11022",1996.41666666667,"maxAR",-0.158302762233996,-0.349653117017844,0.677623902319328,0,0.282384305112182,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11023",1996.5,"maxAR",0.60098855462565,-0.339539907745041,0.681065954720569,0,1.38096531745824,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11024",1996.58333333333,"maxAR",-0.424662560972026,-0.340435935673746,0.677489869744518,0,-0.124321601044813,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11025",1996.66666666667,"maxAR",-0.421486515157152,-0.341280212543365,0.673965468319766,0,-0.11900654615695,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11026",1996.75,"maxAR",-0.362095468457906,-0.341494802810525,0.670449373511576,0,-0.030726653586806,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11027",1996.83333333333,"maxAR",-0.248245410815018,-0.340543278402408,0.667051007450675,0,0.138367031241182,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11028",1996.91666666667,"maxAR",-0.160446124467453,-0.338724115231348,0.66388575419622,0,0.268537153624781,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11029",1997,"maxAR",-0.420645550600641,-0.33954332958504,0.660575085261658,0,-0.122775173973562,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11030",1997.08333333333,"maxAR",-0.418246686055477,-0.340322570738213,0.657310564139979,0,-0.118549920796144,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11031",1997.16666666667,"maxAR",-0.415874761437704,-0.341063278490169,0.654091236743342,0,-0.114374690784751,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11032",1997.25,"maxAR",-0.413679083379246,-0.341768286304626,0.650916336035605,0,-0.110476251852261,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11033",1997.33333333333,"maxAR",-0.41173884862578,-0.342441080173099,0.6477851781087,0,-0.106976465029666,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11034",1997.41666666667,"maxAR",-0.40963126636342,-0.343080986708244,0.644696650001028,0,-0.103227276976031,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11035",1997.5,"maxAR",-0.407427484274634,-0.343688029138116,0.641649760160997,0,-0.0993368331042851,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11036",1997.58333333333,"maxAR",-0.210683018877816,-0.342444991659048,0.638745369200667,0,0.206282470503263,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11037",1997.66666666667,"maxAR",0.0966212220631365,-0.338379563754213,0.63715586420103,0,0.68272272179873,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11038",1997.75,"maxAR",0.429682860896295,-0.331333119491364,0.638451834624853,0,1.19197085686945,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11039",1997.83333333333,"maxAR",-0.121654108163048,-0.329426946661107,0.63583078700758,0,0.326773793820056,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11040",1988.66666666667,"maxSD",NA,NA,NA,0,NA,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11041",1988.75,"maxSD",-0.707106781186524,-0.707106781186524,NA,0,NA,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11042",1988.83333333333,"maxSD",-0.996944493935849,-0.852025637561187,0.204946212128646,0,-0.707106781186548,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11043",1988.91666666667,"maxSD",-1.15635664779463,-0.953469307639001,0.227758489478459,0,-0.89080034127473,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11044",1989,"maxSD",-1.25797612726115,-1.02959601254454,0.240340842316571,0,-0.95023431105312,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11045",1989.08333333333,"maxSD",-1.3253390241653,-1.08874461486869,0.246608142908102,0,-0.959394148573498,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11046",1989.16666666667,"maxSD",-1.34132351169713,-1.13084109767343,0.243485408404784,0,-0.864455966387032,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11047",1989.25,"maxSD",-1.39588873204352,-1.16870504544059,0.243803274257412,0,-0.931831975164828,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11048",1989.33333333333,"maxSD",-1.43400472285855,-1.20186750511783,0.244431161274827,0,-0.949703861528986,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11049",1989.41666666667,"maxSD",-1.4575578037901,-1.23027753830364,0.24401319308074,0,-0.931426135681345,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11050",1989.5,"maxSD",-1.4773790499297,-1.25498768946625,0.242966103836812,0,-0.915318461923503,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11051",1989.58333333333,"maxSD",-1.49531932001116,-1.27683601951578,0.241619783208589,0,-0.904244253487968,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11052",1989.66666666667,"maxSD",-1.50525986139183,-1.29587133967212,0.239626703428026,0,-0.873811302013748,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11053",1989.75,"maxSD",-1.51722574112634,-1.31289860132244,0.237497234841053,0,-0.860334815858547,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11054",1989.83333333333,"maxSD",-1.52728079443144,-1.32821161511594,0.235263538959352,0,-0.846153977773353,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11055",1989.91666666667,"maxSD",-1.53194630160773,-1.34179392754873,0.23272865257978,0,-0.817056137915016,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11056",1990,"maxSD",-1.53894288434259,-1.35411573734835,0.230176054280124,0,-0.802981646254623,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11057",1990.08333333333,"maxSD",-1.54203002574597,-1.36516951901879,0.227479374851708,0,-0.777479307046943,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11058",1990.16666666667,"maxSD",-1.53864701566894,-1.37480715772158,0.224443414083792,0,-0.729982916256093,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11059",1990.25,"maxSD",-1.53902589985406,-1.38345024941276,0.221349500132071,0,-0.702850696967798,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11060",1990.33333333333,"maxSD",-1.54454757420416,-1.39150511565233,0.218436495939608,0,-0.700626778934153,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11061",1990.41666666667,"maxSD",-1.54615797102029,-1.39886953733652,0.215563694675261,0,-0.683271057798746,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11062",1990.5,"maxSD",-1.54830660640713,-1.40566213138519,0.212767534838621,0,-0.670424062252443,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11063",1990.58333333333,"maxSD",-1.55051296917204,-1.41195999389766,0.210058435165696,0,-0.659592532740178,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11064",1990.66666666667,"maxSD",-1.55025825232774,-1.41772242133225,0.20737169848618,0,-0.639122078678091,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11065",1990.75,"maxSD",-1.55164254170085,-1.42307922614699,0.204764774126512,0,-0.627858556738029,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11066",1990.83333333333,"maxSD",-1.55076710688485,-1.42799029848306,0.202184452005839,0,-0.607251483404073,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11067",1990.91666666667,"maxSD",-1.55128727066488,-1.43255685300831,0.199673090212041,0,-0.594624030361223,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11068",1991,"maxSD",-1.55336758719846,-1.43687152208653,0.197266213433251,0,-0.590552548682357,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11069",1991.08333333333,"maxSD",-1.5544130014324,-1.44092467654673,0.194937396322279,0,-0.582178314816724,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11070",1991.16666666667,"maxSD",-1.54495702722616,-1.44439242156938,0.192486313879722,0,-0.522450680413648,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11071",1991.25,"maxSD",-1.54724962645313,-1.44771039592047,0.190150534833847,0,-0.523475942992403,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11072",1991.33333333333,"maxSD",-1.5489757390567,-1.45087493789348,0.187913070861595,0,-0.522054164265568,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11073",1991.41666666667,"maxSD",-1.54759591258765,-1.45380587652057,0.185718406795467,0,-0.505012064691926,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11074",1991.5,"maxSD",-1.54691034809588,-1.45654424333161,0.183578563840471,0,-0.492247585305189,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11075",1991.58333333333,"maxSD",-1.54748463737507,-1.45914254030428,0.181510800640828,0,-0.486704354555721,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11076",1991.66666666667,"maxSD",-1.54656714772291,-1.46157100162147,0.179491389382041,0,-0.47353884993632,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11077",1991.75,"maxSD",-1.54623041392821,-1.46385909384597,0.177527311492676,0,-0.46399238173355,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11078",1991.83333333333,"maxSD",-1.54654851852509,-1.46603513133753,0.175624882294464,0,-0.458439522553353,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11079",1991.91666666667,"maxSD",-1.54562889982791,-1.46807599719626,0.173766661539091,0,-0.44630484320037,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11080",1992,"maxSD",-1.54571060573267,-1.47001686240967,0.171963089010873,0,-0.440174363919571,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11081",1992.08333333333,"maxSD",-1.54508391244453,-1.47184776606905,0.170204177149727,0,-0.430284071765473,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11082",1992.16666666667,"maxSD",-1.53565802540151,-1.47336705795792,0.168403788813417,0,-0.369890534426183,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11083",1992.25,"maxSD",-1.53622580334865,-1.47482888924608,0.166662805613369,0,-0.368390018856401,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11084",1992.33333333333,"maxSD",-1.53649967715553,-1.4762304980622,0.164975647273192,0,-0.365321670740441,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11085",1992.41666666667,"maxSD",-1.53449876846212,-1.47752534851553,0.163321295370577,0,-0.348842567145392,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11086",1992.5,"maxSD",-1.53308161803319,-1.47873309350505,0.161704023465617,0,-0.336098777033174,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11087",1992.58333333333,"maxSD",-1.53257029111558,-1.47987856579463,0.160129389194308,0,-0.329057180484275,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11088",1992.66666666667,"maxSD",-1.53094017730428,-1.48094234936775,0.158588075315611,0,-0.315268520896213,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11089",1992.75,"maxSD",-1.53006767355276,-1.48194490700418,0.157084265816812,0,-0.306350010921496,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11090",1992.83333333333,"maxSD",-1.5298683319735,-1.48290337550357,0.155620752825809,0,-0.301791089023363,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11091",1992.91666666667,"maxSD",-1.52914225658276,-1.48381002023061,0.154192686511342,0,-0.293997318405967,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11092",1993,"maxSD",-1.52860243793523,-1.48467141287878,0.152799818133539,0,-0.287507050682899,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11093",1993.08333333333,"maxSD",-1.52758872451678,-1.48548117347572,0.151438242578523,0,-0.278050975262923,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11094",1993.16666666667,"maxSD",-1.51920723122017,-1.48610573010062,0.150072971655006,0,-0.220569372049563,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11095",1993.25,"maxSD",-1.51906472011797,-1.48670498446457,0.148743320779808,0,-0.21755421005631,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11096",1993.33333333333,"maxSD",-1.51871873936861,-1.48727665865928,0.14744697998092,0,-0.213243300835291,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11097",1993.41666666667,"maxSD",-1.51667329766288,-1.48779238916812,0.146176425720727,0,-0.197575692197711,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11098",1993.5,"maxSD",-1.51325318437789,-1.48823136839587,0.144927067670034,0,-0.172651088470167,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11099",1993.58333333333,"maxSD",-1.51301437602979,-1.48865141937272,0.143708488406013,0,-0.169530393975335,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11100",1993.66666666667,"maxSD",-1.51203946494473,-1.48904122013225,0.142517403225982,0,-0.161371483705846,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11101",1993.75,"maxSD",-1.51100635642156,-1.48940130433372,0.141352747940981,0,-0.152844938655651,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11102",1993.83333333333,"maxSD",-1.51052503667327,-1.48974200969403,0.140214997451344,0,-0.148222567892182,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11103",1993.91666666667,"maxSD",-1.50895877285288,-1.49004703768068,0.139100706061544,0,-0.135957147218474,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11104",1994,"maxSD",-1.50829607483312,-1.49033217888619,0.138011169450639,0,-0.130162623927002,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11105",1994.08333333333,"maxSD",-1.50724818422069,-1.4905924251221,0.13694478650041,0,-0.121623900582305,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11106",1994.16666666667,"maxSD",-1.49978347122238,-1.49073168339635,0.135891991419449,0,-0.0666101639359591,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11107",1994.25,"maxSD",-1.49935786979801,-1.49086043244712,0.134862694880861,0,-0.0630080643012278,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11108",1994.33333333333,"maxSD",-1.49881544771423,-1.49097741796575,0.133855949454984,0,-0.0585557069401295,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11109",1994.41666666667,"maxSD",-1.49684315715828,-1.49106242867869,0.132869945642721,0,-0.0435066670015063,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11110",1994.5,"maxSD",-1.49530609003404,-1.49112305241234,0.131904581143696,0,-0.0317126030455736,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11111",1994.58333333333,"maxSD",-1.49463197461757,-1.49117247385185,0.130959678497998,0,-0.0264165337407971,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11112",1994.66666666667,"maxSD",-1.49376645041783,-1.49120850130415,0.130034516150277,0,-0.0196713087371449,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11113",1994.75,"maxSD",-1.49055789679052,-1.49119958891356,0.129128363686896,0,0.00496941264269444,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11114",1994.83333333333,"maxSD",-1.48998487732362,-1.49118317389207,0.128240950749853,0,0.00934410234362748,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11115",1994.91666666667,"maxSD",-1.48848288410721,-1.49114717002827,0.127371892192815,0,0.0209173772579597,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11116",1995,"maxSD",-1.48776119407288,-1.49110261771307,0.126520492891741,0,0.0264101377082762,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11117",1995.08333333333,"maxSD",-1.48665212998802,-1.49104481917119,0.125686388312075,0,0.0349496014815439,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11118",1995.16666666667,"maxSD",-1.48050035015422,-1.49090963367097,0.1248732835169,0,0.08335877157694,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11119",1995.25,"maxSD",-1.4795131203859,-1.49076537400913,0.124076856896596,0,0.0906877713110665,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11120",1995.33333333333,"maxSD",-1.47892774536599,-1.49061740365109,0.123296162864218,0,0.0948095870427003,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11121",1995.41666666667,"maxSD",-1.47684372137133,-1.49044735819085,0.122532696175222,0,0.111020464285432,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11122",1995.5,"maxSD",-1.47514020829644,-1.49026068563116,0.12178570442423,0,0.124156422186074,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11123",1995.58333333333,"maxSD",-1.47424305677362,-1.49006770215095,0.121053599057277,0,0.130724286601698,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11124",1995.66666666667,"maxSD",-1.47257000228602,-1.48985939620018,0.120337296039021,0,0.143674442448389,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11125",1995.75,"maxSD",-1.47155206220228,-1.4896440158002,0.119635338550599,0,0.151225831908082,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11126",1995.83333333333,"maxSD",-1.47091338129935,-1.48942621772461,0.118946668845498,0,0.155639805678861,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11127",1995.91666666667,"maxSD",-1.46964086245936,-1.489198799848,0.118272119876252,0,0.165363886341964,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11128",1996,"maxSD",-1.46881370153762,-1.48896715100356,0.117610507745166,0,0.171357558540647,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11129",1996.08333333333,"maxSD",-1.46764325383886,-1.4887275566534,0.116962199740479,0,0.180265956533992,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11130",1996.16666666667,"maxSD",-1.46261013183779,-1.48843736304433,0.116335831359181,0,0.222005816306066,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11131",1996.25,"maxSD",-1.46190126183991,-1.48814575753659,0.115721154800797,0,0.226790820933839,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11132",1996.33333333333,"maxSD",-1.46124187687275,-1.48785332405112,0.115117744851768,0,0.231167203741102,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11133",1996.41666666667,"maxSD",-1.45913170826863,-1.48754448947281,0.114529126841306,0,0.248083452548692,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11134",1996.5,"maxSD",-1.45740767928739,-1.48722388510914,0.113954116765139,0,0.261650975569385,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11135",1996.58333333333,"maxSD",-1.45648710439676,-1.48690034004901,0.113390217439565,0,0.268217455958726,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11136",1996.66666666667,"maxSD",-1.45488728003051,-1.48656687067381,0.112839161421064,0,0.280749965210136,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11137",1996.75,"maxSD",-1.45385600754384,-1.48622964528072,0.11229904380079,0,0.288280617903621,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11138",1996.83333333333,"maxSD",-1.45316894026564,-1.48589229114791,0.111768588248704,0,0.292777706106978,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11139",1996.91666666667,"maxSD",-1.45191369787673,-1.48554907303406,0.111249304638299,0,0.302342340625759,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11140",1997,"maxSD",-1.45107011253241,-1.48520428342905,0.110739701776971,0,0.308237879901336,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11141",1997.08333333333,"maxSD",-1.44991851859848,-1.48485491942082,0.110240538416639,0,0.3169106512371,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11142",1997.16666666667,"maxSD",-1.44487547802197,-1.48446296411299,0.109764839390983,0,0.360657258833223,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11143",1997.25,"maxSD",-1.44417147284917,-1.48407178458616,0.109297577233124,0,0.365061264367147,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11144",1997.33333333333,"maxSD",-1.4434811466657,-1.48368148999077,0.108838515690369,0,0.369357695390044,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11145",1997.41666666667,"maxSD",-1.44156614996102,-1.4832803915143,0.108391940461475,0,0.384846339826321,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11146",1997.5,"maxSD",-1.43996280870963,-1.48287173507274,0.107956571413791,0,0.397464700862388,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11147",1997.58333333333,"maxSD",-1.43905205960457,-1.48246220539547,0.107529612253178,0,0.403704104211717,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11148",1997.66666666667,"maxSD",-1.43752493655731,-1.48204611957289,0.107113273808093,0,0.415645805909596,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11149",1997.75,"maxSD",-1.43645375650116,-1.4816278410126,0.106705622653428,0,0.423352428748411,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11150",1997.83333333333,"maxSD",-1.43557385256795,-1.48120916839038,0.106305747302491,0,0.42928361805855,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11151",1988.66666666667,"meanAR",NA,NA,NA,0,NA,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11152",1988.75,"meanAR",-0.707106781186543,-0.707106781186543,NA,0,NA,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11153",1988.83333333333,"meanAR",-0.564899778239228,-0.636003279712886,0.100555536116262,0,0.707106781186547,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11154",1988.91666666667,"meanAR",-0.207149728164942,-0.493052095863571,0.257605960361122,0,1.10984376020586,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11155",1989,"meanAR",-0.242466445731823,-0.430405683330634,0.244824112147282,0,0.767650032304619,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11156",1989.08333333333,"meanAR",-0.157262559967918,-0.375777058658091,0.244694845848041,0,0.893008178953932,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11157",1989.16666666667,"meanAR",-0.328535963767333,-0.367903542842965,0.219709825850879,0,0.179179874742384,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11158",1989.25,"meanAR",-0.479981942820309,-0.383914742839728,0.204991502239014,0,-0.468639914002725,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11159",1989.33333333333,"meanAR",-1.27362869574273,-0.495128986952603,0.367378969221301,0,-2.11906443757583,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11160",1989.41666666667,"meanAR",-1.07503010558047,-0.559562444577922,0.394285972108857,0,-1.30734466216373,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11161",1989.5,"meanAR",-1.04867809518227,-0.608474009638357,0.402630535094467,0,-1.09332017116046,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11162",1989.58333333333,"meanAR",-1.39264070252104,-0.67976189080951,0.449223546836103,0,-1.5869132789952,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11163",1989.66666666667,"meanAR",-2.00847978421463,-0.790488381926603,0.574961257236581,0,-2.1183886513363,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11164",1989.75,"meanAR",-2.34818790837096,-0.910311422422322,0.699771655720721,0,-2.05477954729063,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11165",1989.83333333333,"meanAR",-1.06672129361932,-0.921483556079251,0.673617162307803,0,-0.21560872505458,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11166",1989.91666666667,"meanAR",-0.0976778249656957,-0.866563174005014,0.683075671123467,0,1.12562250647094,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11167",1990,"meanAR",-2.0085703376881,-0.937938621735207,0.719025372941983,0,-1.48900408280763,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11168",1990.08333333333,"meanAR",-1.68596093400276,-0.981939934221533,0.719443609680279,0,-0.978563142834913,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11169",1990.16666666667,"meanAR",-1.42858394503604,-1.0067534903779,0.705857582965525,0,-0.597614114855727,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11170",1990.25,"meanAR",-1.36419671645453,-1.02556629175035,0.690854338955391,0,-0.490161826610518,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11171",1990.33333333333,"meanAR",-1.41371510277845,-1.04497373230175,0.678006421421626,0,-0.543861177160426,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11172",1990.41666666667,"meanAR",-1.38173491714549,-1.06100997919907,0.66491236837654,0,-0.482356703229184,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11173",1990.5,"meanAR",-1.22221556744862,-1.06833750593769,0.649797593241324,0,-0.236809220457955,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11174",1990.58333333333,"meanAR",-1.14461388706262,-1.07165387033443,0.635056915196991,0,-0.114887366757617,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11175",1990.66666666667,"meanAR",-1.229111360813,-1.07821459910437,0.621928980542529,0,-0.242626998306136,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11176",1990.75,"meanAR",-0.367074045429252,-1.04976897695736,0.625226364303611,0,1.09191641700604,"Upper Zurich","Monthly","multivariate EWS","expanding"
"11177",1990.83333333333,"meanAR",-1.51987630518484,-1.06785002804303,0.619493116162665,0,-0.7296711865691,"Upper Zurich","Monthly","multivariate EWS","expanding"
